,country,year,sex,suicides_rate
4431,United Kingdom,1991,male,77.18
4432,United Kingdom,1992,female,21.819999999999997
4433,United Kingdom,1992,male,76.93
4434,United Kingdom,1993,female,21.509999999999998
4435,United Kingdom,1993,male,75.33999999999999
4436,United Kingdom,1994,female,20.5
4437,United Kingdom,1994,male,74.26
4438,United Kingdom,1995,female,19.69
4439,United Kingdom,1995,male,72.64999999999999
4440,United Kingdom,1996,female,19.79
4441,United Kingdom,1996,male,68.53
4442,United Kingdom,1997,female,18.5
4443,United Kingdom,1997,male,70.28
4444,United Kingdom,1998,female,19.709999999999997
4445,United Kingdom,1998,male,71.05
4446,United Kingdom,1999,female,20.1
4447,United Kingdom,1999,male,72.34
4448,United Kingdom,2000,female,19.0
4449,United Kingdom,2000,male,68.33
4450,United Kingdom,2001,female,17.629999999999995
4451,United Kingdom,2001,male,67.50999999999999
4452,United Kingdom,2002,female,18.72
4453,United Kingdom,2002,male,63.99
4454,United Kingdom,2003,female,17.66
4455,United Kingdom,2003,male,62.489999999999995
4456,United Kingdom,2004,female,19.1
4457,United Kingdom,2004,male,63.62
4458,United Kingdom,2005,female,18.400000000000002
4459,United Kingdom,2005,male,60.76
4460,United Kingdom,2006,female,16.849999999999998
4461,United Kingdom,2006,male,61.32
4462,United Kingdom,2007,female,15.759999999999998
4463,United Kingdom,2007,male,59.160000000000004
4464,United Kingdom,2008,female,17.259999999999998
4465,United Kingdom,2008,male,63.45
4466,United Kingdom,2009,female,16.81
4467,United Kingdom,2009,male,61.190000000000005
4468,United Kingdom,2010,female,17.15
4469,United Kingdom,2010,male,60.260000000000005
4470,United Kingdom,2011,female,16.51
4471,United Kingdom,2011,male,61.78
4472,United Kingdom,2012,female,16.15
4473,United Kingdom,2012,male,63.32
4474,United Kingdom,2013,female,16.88
4475,United Kingdom,2013,male,68.03999999999999
4476,United Kingdom,2014,female,17.990000000000002
4477,United Kingdom,2014,male,65.94
4478,United Kingdom,2015,female,20.05
4479,United Kingdom,2015,male,66.69
4480,United States,1985,female,31.860000000000003
4481,United States,1985,male,152.86
4482,United States,1986,female,33.36
4483,United States,1986,male,158.29000000000002
4484,United States,1987,female,32.11
4485,United States,1987,male,159.54999999999998
4486,United States,1988,female,31.070000000000004
4487,United States,1988,male,156.64000000000001
4488,United States,1989,female,29.679999999999996
4489,United States,1989,male,152.76000000000002
4490,United States,1990,female,29.89
4491,United States,1990,male,157.91000000000003
4492,United States,1991,female,28.629999999999995
4493,United States,1991,male,155.14
4494,United States,1992,female,28.42
4495,United States,1992,male,149.35000000000002
4496,United States,1993,female,28.33
4497,United States,1993,male,150.79
4498,United States,1994,female,27.17
4499,United States,1994,male,148.86
4500,United States,1995,female,26.73
4501,United States,1995,male,146.36
4502,United States,1996,female,25.79
4503,United States,1996,male,140.65999999999997
4504,United States,1997,female,26.060000000000002
4505,United States,1997,male,135.89999999999998
4506,United States,1998,female,25.729999999999997
4507,United States,1998,male,134.78
4508,United States,1999,female,24.05
4509,United States,1999,male,126.72
4510,United States,2000,female,22.96
4511,United States,2000,male,123.61999999999999
4512,United States,2001,female,23.26
4513,United States,2001,male,124.96000000000001
4514,United States,2002,female,24.07
4515,United States,2002,male,125.95
4516,United States,2003,female,23.880000000000003
4517,United States,2003,male,121.76
4518,United States,2004,female,25.619999999999997
4519,United States,2004,male,121.28
4520,United States,2005,female,25.170000000000005
4521,United States,2005,male,121.50999999999999
4522,United States,2006,female,25.430000000000003
4523,United States,2006,male,119.7
4524,United States,2007,female,26.3
4525,United States,2007,male,122.82
4526,United States,2008,female,27.349999999999998
4527,United States,2008,male,125.89
4528,United States,2009,female,27.68
4529,United States,2009,male,126.51
4530,United States,2010,female,28.599999999999998
4531,United States,2010,male,130.29
4532,United States,2011,female,29.93
4533,United States,2011,male,132.42999999999998
4534,United States,2012,female,30.700000000000003
4535,United States,2012,male,134.44
4536,United States,2013,female,31.539999999999996
4537,United States,2013,male,135.13
4538,United States,2014,female,33.21
4539,United States,2014,male,138.12
4540,United States,2015,female,35.23
4541,United States,2015,male,140.17999999999998
4542,Uruguay,1985,female,22.190000000000005
4543,Uruguay,1985,male,156.42000000000002
4544,Uruguay,1986,female,26.77
4545,Uruguay,1986,male,145.7
4546,Uruguay,1987,female,30.6
4547,Uruguay,1987,male,133.82999999999998
4548,Uruguay,1988,female,27.09
4549,Uruguay,1988,male,137.37
4550,Uruguay,1989,female,30.0
4551,Uruguay,1989,male,166.45999999999998
4552,Uruguay,1990,female,30.369999999999997
4553,Uruguay,1990,male,150.3
4554,Uruguay,1993,female,43.46000000000001
4555,Uruguay,1993,male,179.56
4556,Uruguay,1994,female,32.59
4557,Uruguay,1994,male,181.41000000000003
4558,Uruguay,1995,female,45.550000000000004
4559,Uruguay,1995,male,192.39000000000001
4560,Uruguay,1996,female,35.940000000000005
4561,Uruguay,1996,male,151.98999999999998
4562,Uruguay,1997,female,36.2
4563,Uruguay,1997,male,197.71
4564,Uruguay,1998,female,43.150000000000006
4565,Uruguay,1998,male,220.93
4566,Uruguay,1999,female,31.369999999999997
4567,Uruguay,1999,male,212.25000000000003
4568,Uruguay,2000,female,36.25
4569,Uruguay,2000,male,238.02
4570,Uruguay,2001,female,39.650000000000006
4571,Uruguay,2001,male,196.47
4572,Uruguay,2002,female,54.43999999999999
4573,Uruguay,2002,male,277.25
4574,Uruguay,2003,female,43.58
4575,Uruguay,2003,male,215.67000000000002
4576,Uruguay,2004,female,41.17
4577,Uruguay,2004,male,217.32
4578,Uruguay,2005,female,45.12
4579,Uruguay,2005,male,196.19000000000003
4580,Uruguay,2006,female,46.82
4581,Uruguay,2006,male,201.29000000000002
4582,Uruguay,2007,female,48.2
4583,Uruguay,2007,male,218.10999999999999
4584,Uruguay,2008,female,40.919999999999995
4585,Uruguay,2008,male,193.61
4586,Uruguay,2009,female,37.510000000000005
4587,Uruguay,2009,male,200.24
4588,Uruguay,2010,female,45.0
4589,Uruguay,2010,male,212.43
4590,Uruguay,2012,female,42.57999999999999
4591,Uruguay,2012,male,221.76999999999998
4592,Uruguay,2013,female,46.419999999999995
4593,Uruguay,2013,male,202.67
4594,Uruguay,2014,female,44.31
4595,Uruguay,2014,male,204.32999999999996
4596,Uruguay,2015,female,46.989999999999995
4597,Uruguay,2015,male,223.03
4598,Uzbekistan,1990,female,41.24
4599,Uzbekistan,1990,male,88.11999999999999
4600,Uzbekistan,1991,female,35.67
4601,Uzbekistan,1991,male,88.51
4602,Uzbekistan,1992,female,32.809999999999995
4603,Uzbekistan,1992,male,78.48
4604,Uzbekistan,1993,female,31.18
4605,Uzbekistan,1993,male,80.58
4606,Uzbekistan,1994,female,31.660000000000004
4607,Uzbekistan,1994,male,79.19
4608,Uzbekistan,1995,female,27.14
4609,Uzbekistan,1995,male,84.16
4610,Uzbekistan,1996,female,29.569999999999997
4611,Uzbekistan,1996,male,95.49
4612,Uzbekistan,1997,female,25.229999999999997
4613,Uzbekistan,1997,male,85.35
4614,Uzbekistan,1998,female,25.14
4615,Uzbekistan,1998,male,83.16
4616,Uzbekistan,1999,female,27.12
4617,Uzbekistan,1999,male,86.21000000000001
4618,Uzbekistan,2000,female,31.64
4619,Uzbekistan,2000,male,88.67
4620,Uzbekistan,2001,female,28.69
4621,Uzbekistan,2001,male,87.22999999999999
4622,Uzbekistan,2002,female,24.200000000000003
4623,Uzbekistan,2002,male,71.08
4624,Uzbekistan,2003,female,21.58
4625,Uzbekistan,2003,male,60.47999999999999
4626,Uzbekistan,2004,female,17.12
4627,Uzbekistan,2004,male,50.92
4628,Uzbekistan,2005,female,15.58
4629,Uzbekistan,2005,male,52.22999999999999
4630,Uzbekistan,2009,female,15.92
4631,Uzbekistan,2009,male,44.94
4632,Uzbekistan,2010,female,17.69
4633,Uzbekistan,2010,male,45.54
4634,Uzbekistan,2011,female,20.089999999999996
4635,Uzbekistan,2011,male,47.05
4636,Uzbekistan,2012,female,22.939999999999998
4637,Uzbekistan,2012,male,54.589999999999996
4638,Uzbekistan,2013,female,23.990000000000002
4639,Uzbekistan,2013,male,54.870000000000005
4640,Uzbekistan,2014,female,26.18
4641,Uzbekistan,2014,male,58.940000000000005
